@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {Jogging,Walking}
@data
"-11.33","-7.86","-8.12","-11.14","-12.56","-7.86","-5.9","-4.9","-3.68","-6.13","-8.05","-11.18","-8.5","-5.37","-11.65","-18.66","-18.05","-7.82","-1.08","0.08","-4.94","-8.77","-4.56","-12.53","-12.53","-8.05","-7.01","-4.59","-3.87","-6.43","-9.08","-9.08","-7.82","-5.52","-12.37","-17.5","-14.06","-5.98","-1.14","-1.14","Walking"
"-6.93","-12.56","-2.6","-9.11","-14.44","-9.28","-9.47","-5.24","-2.75","-3.87","-9.08","-10.19","-8.81","-3.49","-8.69","-17.35","-19.27","-9.34","-1.38","-0.42","-4.63","-11.75","-6.55","-4.1","-17.31","-11.92","-6.51","-8.01","-5.94","-4.1","-6.21","-8.54","-9.04","-8.12","-6.24","-8.47","-16.93","-18.2","-8.2","-3.11","Walking"
"-1.92","-4.48","-13.87","-5.43","-0.76","-17.58","-13.21","-7.27","-6.97","-5.98","-3.79","-6.93","-10.11","-9.43","-6.51","-5.33","-14.44","-18.47","-16.17","-4.67","0.19","-1.61","-9.89","-8.54","-1.31","-15.66","-14.25","-5.52","-7.65","-6.4","-5.01","-5.9","-8.81","-9.04","-6.09","-4.4","-9.38","-18.58","-19.0","-7.5","Walking"
"-0.57","-1.08","-6.28","-9.89","-3.11","-13.21","-13.1","-10.61","-8.01","-5.86","-3.83","-4.9","-9.28","-8.12","-7.7","-6.78","-6.63","-16.7","-18.81","-12.26","-3.57","-0.11","-4.25","-13.95","-8.16","1.04","-15.17","-13.21","-8.81","-7.5","-3.91","-3.87","-7.35","-9.47","-8.39","-5.48","-7.21","-17.08","-19.61","-13.67","Walking"
"-1.57","1.61","-3.11","-12.11","-7.59","-2.11","-17.88","-10.99","-8.16","-8.66","-5.37","-3.41","-5.01","-8.31","-10.65","-8.31","-4.86","-12.68","-19.61","-14.48","-3.41","0.5","-3.36","-10.65","-9.7","-4.1","-17.86","-10.11","-9.23","-7.25","-3.45","-4.25","-7.12","-10.57","-8.77","-4.18","-8.69","-18.69","-19.3","-7.46","Walking"
"-0.23","0.11","-5.37","-11.3","-5.2","-16.51","-11.18","-10.38","-7.82","-4.14","-3.53","-6.55","-9.96","-8.92","-6.13","-5.98","-15.89","-19.61","-14.82","-4.33","2.03","-0.76","-10.34","-7.78","-10.65","-13.38","-11.73","-8.62","-6.63","-4.9","-4.75","-5.79","-8.66","-10.23","-8.47","-6.55","-6.7","-17.2","-19.38","-6.09","Walking"
"-3.68","-1.88","-4.82","-12.87","-6.55","1.12","-15.47","-11.45","-7.31","-8.43","-6.59","-4.21","-4.9","-8.39","-9.85","-7.59","-5.18","-11.92","-19.27","-16.51","-5.09","0.0","-2.22","-5.43","-9.43","-3.87","-10.69","-18.05","-8.24","-6.55","-7.7","-5.37","-3.17","-6.28","-9.28","-9.23","-8.27","-6.09","-13.21","-18.73","Walking"
"-15.4","-15.4","-3.21","-1.04","-3.91","-10.99","-6.78","-4.37","-18.07","-12.37","-7.25","-7.4","-4.63","-3.95","-7.21","-8.92","-9.08","-8.27","-6.47","-10.76","-17.05","-17.62","-7.31","-0.91","-0.8","-5.41","-11.3","-5.33","-9.47","-15.75","-10.69","-5.75","-5.28","-5.37","-5.18","-8.24","-8.5","-8.66","-5.79","-9.7","Walking"
"-19.3","-17.24","-8.88","0.04","-0.57","-4.63","-12.68","-6.97","-7.55","-15.32","-10.8","-6.74","-5.71","-4.56","-5.48","-7.7","-7.74","-7.74","-5.86","-8.43","-18.31","-18.31","-7.97","-0.72","-1.33","-5.79","-13.1","-4.67","-6.55","-15.83","-4.86","-6.7","-7.46","-5.37","-5.13","-7.7","-9.49","-8.58","-6.09","-9.53","Walking"
"-19.19","-17.05","-5.28","-0.61","-1.23","-6.93","-10.99","-3.45","-14.29","-11.5","-10.69","-6.74","-3.91","-4.33","-6.82","-8.54","-9.04","-8.39","-6.78","-12.22","-18.77","-15.79","-4.37","-0.46","-2.72","-8.62","-11.33","-1.73","-14.56","-13.21","-8.27","-6.24","-3.87","-5.09","-7.82","-9.72","-8.58","-6.63","-7.7","-13.87","Walking"
"-19.04","-14.14","-4.56","1.14","-1.95","-11.8","-9.3","-3.17","-15.85","-13.72","-7.08","-6.4","-5.56","-5.28","-6.59","-8.2","-7.4","-8.88","-7.21","-14.67","-18.16","-13.63","-3.91","-0.23","-2.79","-12.79","-7.08","-3.68","-16.63","-10.65","-7.89","-6.51","-5.05","-5.24","-8.12","-8.96","-7.93","-5.6","-6.74","-12.45","Walking"
"-18.66","-14.56","-3.68","-1.04","-4.29","-8.24","-10.46","-1.18","-12.76","-14.63","-6.63","-7.01","-6.09","-5.2","-7.44","-8.16","-7.82","-6.93","-6.05","-9.08","-17.54","-17.12","-8.43","-1.46","-1.18","-3.57","-13.21","-8.01","-6.43","-15.4","-11.56","-8.08","-7.46","-5.13","-4.14","-6.36","-8.27","-8.47","-8.54","-6.97","Walking"
"-13.82","-19.61","-14.63","-3.41","1.08","-2.45","-10.84","-9.53","-3.02","-14.67","-12.41","-8.31","-6.74","-4.59","-4.9","-8.12","-7.16","-9.81","-7.16","-5.48","-16.36","-19.61","-11.65","-1.27","0.46","-2.6","-10.61","-11.18","-3.15","-15.28","-12.37","-7.86","-6.59","-4.99","-4.63","-6.66","-8.73","-7.5","-7.82","-6.05","Walking"
"-7.25","-16.82","-18.43","-9.72","-1.88","-1.57","-2.6","-11.37","-11.88","-2.11","-15.83","-11.07","-8.27","-7.01","-4.82","-4.9","-8.2","-8.47","-7.12","-7.35","-6.43","-11.65","-19.08","-15.24","-4.99","-0.69","-2.3","-7.86","-12.76","-2.22","-9.3","-14.52","-8.5","-7.46","-5.52","-5.05","-7.78","-9.0","-8.73","-5.9","Walking"
"-6.93","-11.26","-17.08","-17.05","-7.27","-1.33","-2.14","-6.13","-10.95","-2.6","-13.87","-11.14","-10.53","-8.01","-5.71","-5.2","-5.71","-8.24","-7.27","-8.92","-8.16","-5.05","-12.53","-18.96","-14.29","-5.43","-1.33","-2.49","-5.33","-12.34","-2.64","-6.66","-16.13","-7.12","-7.12","-7.86","-6.93","-4.44","-6.55","-8.77","Walking"
"-8.92","-6.89","-5.9","-7.08","-17.39","-16.44","-9.08","-2.37","-2.37","-4.44","-10.15","-10.92","-1.61","-13.1","-11.07","-8.35","-8.54","-6.09","-5.28","-6.89","-8.5","-7.35","-8.66","-4.21","-7.78","-17.88","-17.54","-8.05","-0.8","-2.18","-5.33","-11.5","-10.46","-0.34","-13.29","-11.99","-8.5","-8.96","-6.7","-5.05","Walking"
"-7.04","-6.93","-6.66","-7.16","-5.94","-9.96","-18.43","-17.88","-5.94","0.38","-4.06","-4.06","-13.06","-6.7","-5.9","-18.35","-9.72","-7.31","-7.55","-6.43","-4.67","-8.08","-7.31","-6.51","-7.4","-7.16","-12.76","-19.5","-15.36","-4.63","-0.04","-2.34","-4.99","-11.95","-3.87","-11.11","-15.62","-8.43","-8.01","-6.78","Walking"
"-5.37","-5.28","-7.25","-8.01","-7.59","-7.08","-7.25","-10.19","-16.74","-17.27","-7.16","-1.69","-2.22","-5.33","-12.15","-6.17","-8.27","-14.75","-9.62","-8.27","-7.25","-4.48","-4.37","-8.35","-8.85","-8.24","-7.74","-5.9","-16.24","-17.5","-10.65","-2.96","-1.53","-4.86","-13.82","-8.31","-2.3","-15.13","-12.41","-7.27","Walking"
"-5.6","-6.78","-6.02","-7.21","-8.66","-7.82","-5.37","-7.44","-16.51","-19.23","-6.24","-1.61","-0.84","-8.73","-10.92","-1.18","-6.13","-15.7","-9.58","-7.01","-6.85","-5.09","-5.09","-8.69","-9.08","-7.5","-5.94","-8.66","-19.11","-18.28","-9.04","-0.34","-0.04","-4.37","-12.72","-6.66","-4.44","-18.54","-9.62","-6.59","Walking"
"-7.04","-5.71","-5.67","-8.62","-7.7","-5.67","-7.5","-5.67","-12.41","-19.53","-17.35","-7.16","-0.61","-0.95","-4.9","-14.18","-5.52","-7.21","-13.87","-10.88","-8.92","-7.7","-5.28","-4.99","-5.82","-7.63","-8.77","-8.54","-6.17","-11.95","-19.5","-15.55","-5.63","-1.27","-1.92","-6.93","-11.26","-2.68","-13.87","-12.07","Walking"
"-7.63","-9.34","-8.39","-4.48","-7.97","-6.59","-8.35","-7.31","-12.95","-11.65","-15.85","-16.66","-9.53","-3.87","-2.87","-5.6","-8.39","-9.96","-10.72","-10.27","-10.72","-7.93","-6.36","-9.77","-9.08","-7.65","-9.53","-9.62","-10.04","-12.18","-9.85","-6.55","-13.1","-9.08","4.63","7.31","9.28","4.86","-0.3","-0.69","Walking"
"0.84","2.49","1.88","-2.91","15.32","11.45","-4.48","4.29","2.3","2.56","2.64","2.6","0.27","2.11","5.52","4.52","8.89","11.03","2.64","2.91","1.12","2.11","-0.08","-2.26","-5.28","6.47","18.28","0.34","2.34","-3.02","-0.57","-1.12","-0.3","0.76","1.08","1.92","2.91","8.31","8.31","1.84","Walking"
"-2.03","-6.4","-2.87","0.53","-1.57","-5.94","15.36","15.36","-4.99","-2.83","-3.06","-1.76","-1.14","-0.19","0.69","1.46","2.11","2.98","10.53","6.05","0.04","-5.37","-9.81","-3.6","0.5","-2.49","-8.12","14.56","9.0","-4.18","-4.75","-2.07","-2.07","-0.95","0.19","0.38","0.69","1.73","5.24","6.85","Walking"
"3.02","-2.79","-8.35","-6.02","0.69","-1.65","-6.74","4.86","13.99","-3.06","-4.33","-1.73","-1.33","-0.89","-0.95","-0.08","0.04","1.27","3.06","9.96","6.78","-1.14","-5.94","-10.34","-4.1","1.33","-4.37","-6.09","17.31","5.28","-3.3","-5.18","-1.76","-1.61","0.0","-0.23","-0.3","-0.57","-0.3","2.72","Walking"
"5.63","8.16","-1.14","-6.93","-9.34","0.76","-0.53","-3.95","-9.11","14.75","9.58","-0.61","-6.85","-2.53","-1.95","-0.11","-0.42","0.11","-0.3","0.93","8.89","9.23","0.23","-6.28","-12.03","-3.11","1.84","1.84","-4.79","1.8","15.64","-0.89","-3.41","-3.26","-2.49","-0.69","-0.15","-1.31","-1.27","-0.3","Walking"
"1.5","3.76","12.11","1.57","-4.94","-9.72","-5.82","-0.69","-0.8","-6.32","14.71","7.7","-5.01","-3.36","-4.37","-1.31","-0.8","-0.46","0.08","0.11","2.11","3.15","5.24","6.74","-1.95","-7.63","-9.15","-0.84","0.61","-4.14","-9.15","15.28","5.24","-1.88","-6.43","-3.68","-2.6","-0.69","-0.19","-0.15","Walking"
"-0.27","1.46","7.25","0.19","0.19","-5.6","-11.3","-1.57","1.38","-2.96","-6.55","10.73","11.84","-3.79","-7.5","-3.72","-2.79","-1.84","-0.34","-0.38","0.15","-0.15","0.93","3.83","6.4","1.23","-3.06","-8.47","-9.81","1.42","1.73","-4.99","-7.46","9.11","18.66","0.46","-8.77","-6.55","-6.89","-2.14","Walking"
"0.04","1.08","1.5","1.27","0.72","1.73","5.94","2.91","-2.64","-8.92","-10.46","0.38","0.76","-3.6","-7.78","13.38","11.6","-4.25","-7.25","-3.26","-3.83","-1.23","-0.34","-0.15","-0.38","0.46","1.5","6.21","3.95","-1.65","-6.09","-9.77","-1.46","0.72","-3.02","-6.7","4.25","15.6","-3.36","-4.75","Walking"
"-3.91","-4.02","-2.75","-0.69","-0.34","-0.53","-0.72","0.99","4.82","5.24","-0.8","-5.82","-10.92","-3.3","2.79","-2.83","-6.09","1.23","17.01","-3.17","-6.85","-4.71","-2.56","-2.22","-2.22","-0.69","-0.15","-0.38","0.08","1.42","3.95","5.22","-1.61","-6.66","-10.42","-0.53","0.27","-3.45","-7.27","2.76","Walking"
"14.86","-0.84","-2.6","-3.17","-2.96","-3.41","-2.03","-2.14","-1.18","-1.31","0.46","6.36","5.48","2.3","-3.91","-10.31","-7.89","2.87","-1.42","-3.87","-7.35","16.74","7.44","-7.86","-7.55","-3.26","-2.79","-0.72","-0.3","0.11","-0.89","0.08","6.21","5.01","1.84","-4.63","-10.69","-8.92","3.3","-0.27","Walking"
"-7.31","-7.31","16.36","5.22","-7.25","-5.63","-2.26","-2.11","-0.95","-0.53","-0.27","-0.46","0.19","3.6","3.34","6.47","0.15","-6.21","-10.15","-1.73","1.04","-3.15","-8.66","7.35","14.02","-3.15","-3.02","-3.72","-3.53","-3.76","-1.42","-1.5","-0.11","0.15","1.54","3.95","5.63","1.04","-3.49","-9.3","Walking"
"-7.16","0.72","-0.89","-3.87","-6.93","16.32","8.31","-6.17","-5.2","-3.26","-2.6","-1.14","-0.3","-0.19","-0.5","-0.84","0.34","5.52","4.52","3.06","-3.11","-9.62","-7.93","0.76","-0.76","-5.98","-6.4","17.31","7.27","-4.14","-6.05","-3.72","-3.41","-1.69","-1.08","0.27","-0.34","0.8","5.43","5.18","Walking"
"3.11","-2.98","-9.81","-9.04","0.0","-0.53","-4.25","-7.4","17.62","5.71","-4.71","-5.63","-3.36","-3.17","-1.31","-0.53","0.57","-0.34","1.46","4.02","5.48","3.17","-5.63","-12.76","-5.37","2.87","-1.65","-5.98","4.29","12.68","-4.56","-6.7","-5.33","-2.56","-1.14","0.0","-0.19","0.08","-0.61","1.73","Walking"
"2.37","6.02","-0.65","-6.74","-11.41","-5.86","2.72","-1.42","-5.33","-1.8","15.55","-2.83","-5.52","-4.56","-1.92","-2.07","-1.33","-0.99","-1.08","-0.76","1.84","4.48","4.67","1.33","-4.56","-10.0","-6.09","2.07","-1.23","-5.01","-7.27","17.77","3.72","-8.08","-6.43","-2.96","-2.72","-0.84","-0.84","0.31","Walking"
"0.31","-0.53","0.34","5.63","3.34","0.23","-4.21","-10.61","-6.21","1.54","-1.57","-7.08","-2.18","17.01","0.61","-3.68","-5.56","-3.57","-3.64","-2.18","-1.08","-0.72","0.27","5.75","4.33","2.53","0.08","-5.01","-11.75","-4.94","1.5","-1.84","-6.74","0.84","16.25","-3.36","-4.82","-5.6","-1.65","-1.14","Walking"
"0.5","0.15","-0.38","-1.08","-0.27","2.79","5.83","2.6","-4.75","-10.19","-6.7","1.38","-1.33","-6.02","-0.23","15.83","-0.89","-6.09","-5.79","-1.42","-1.14","-0.19","-0.34","-0.65","-0.53","-0.27","0.53","7.55","1.69","-4.37","-11.3","-8.24","1.23","0.34","-5.24","3.41","15.66","-6.93","-4.63","-3.57","Walking"
"-1.88","-2.18","-1.46","-1.04","-1.38","-1.27","0.23","6.05","6.28","0.69","-5.2","-9.89","-7.16","1.92","-2.07","-7.31","6.21","10.8","-3.49","-7.59","-3.06","-2.53","-1.53","-1.33","-0.38","-1.04","-0.65","7.44","6.09","0.11","-7.08","-11.8","-6.21","0.89","-0.15","-4.99","3.72","12.37","-4.63","-8.31","Walking"
"-7.7","-3.21","-1.27","0.0","0.08","0.53","0.42","3.91","4.94","1.69","-6.43","-12.22","-7.59","1.04","-1.38","-7.12","4.94","11.75","-5.13","-6.93","-4.25","-2.45","-1.84","-1.04","-0.95","-1.88","-1.08","5.83","4.6","4.79","-3.3","-10.23","-11.84","-2.49","2.6","-3.68","-0.99","13.1","-2.87","-6.82","Walking"
"-7.27","-3.41","-2.18","-0.46","-0.5","-0.34","0.0","1.99","3.91","5.01","-3.21","-7.82","-10.38","-3.68","2.03","-2.91","-8.08","15.24","4.37","-9.23","-7.89","-3.41","-1.69","-0.38","1.23","0.84","-0.42","-0.84","-0.5","3.99","3.68","-4.86","-11.18","-8.39","-0.15","-0.61","-6.02","-1.14","15.09","-2.87","Walking"
"-5.71","-6.93","-3.41","-1.69","-0.69","-0.11","-0.15","0.0","3.34","3.72","3.91","-3.17","-10.65","-10.61","-1.84","2.15","-3.91","-3.15","17.73","0.42","-9.47","-8.08","-3.45","-1.18","-0.11","-0.61","-0.91","-0.61","0.15","4.1","5.67","-0.23","-7.55","-10.11","-3.72","0.95","-2.56","-6.74","1.61","14.14","Walking"
"-3.6","-8.35","-6.55","-3.6","-1.27","0.11","0.0","-1.08","2.18","1.23","4.1","3.26","-4.9","-11.22","-8.69","1.76","1.76","0.08","-7.5","6.51","12.15","-5.86","-8.05","-5.94","-2.96","-1.38","-0.34","-0.5","-0.34","-0.04","0.57","6.24","3.45","-2.6","-9.28","-11.56","-2.64","1.73","-4.56","-1.73","Walking"
"14.14","-5.2","-8.54","-7.44","-2.22","-1.5","-0.53","0.08","0.31","0.23","1.99","5.22","1.76","-5.43","-10.95","-11.22","-1.99","0.84","-5.63","10.08","8.24","-6.21","-7.46","-4.44","-3.02","-1.08","-0.38","-0.23","-0.89","-0.57","3.99","5.52","0.27","-11.54","-11.54","-6.59","0.53","-2.26","-4.99","13.8","Walking"
"-1.76","-7.21","-6.59","-2.26","-1.99","-0.5","-0.27","-0.65","-1.04","-0.72","5.37","4.67","-0.76","-8.66","-10.5","-3.3","0.0","-4.94","-7.12","13.59","3.17","-5.05","-6.63","-4.33","-3.21","-2.18","-0.99","-0.23","-0.42","0.11","5.43","5.13","-1.95","-8.01","-12.11","-6.63","1.18","-2.14","-8.73","9.58","Walking"
"6.17","-4.52","-7.78","-3.64","-2.34","-1.76","-1.61","-0.95","-1.42","-0.72","4.67","6.78","1.08","-8.77","-11.6","-3.68","1.69","-2.98","-7.5","5.94","13.25","-4.71","-9.96","-6.97","-4.79","-2.79","-1.08","-0.23","-0.69","0.34","7.12","7.01","-0.72","-6.47","-12.76","-9.81","1.38","0.34","-6.89","3.95","Walking"
"11.56","-3.53","-10.0","-5.24","-3.36","-3.57","-2.34","-1.14","-1.23","0.08","6.97","6.59","1.04","-7.5","-11.95","-9.85","-0.08","0.19","-7.12","9.7","10.69","-6.21","-10.15","-6.32","-3.26","-2.6","-0.91","-0.95","-1.08","-0.84","5.71","6.74","0.95","-7.16","-13.53","-9.92","-0.34","-0.65","-7.25","12.41","Walking"
"0.72","-6.78","-9.34","-3.76","-1.8","-2.11","-0.65","-1.33","-0.04","4.1","3.83","1.08","-4.82","-8.43","-9.47","-2.64","-1.42","-5.79","-3.98","13.44","-0.46","-4.9","-6.32","-2.6","-2.68","-2.03","-0.72","-2.41","-1.08","4.67","5.86","1.31","-8.08","-12.07","-7.21","1.31","-1.46","-7.27","7.16","8.2","Walking"
"-5.71","-8.69","-4.44","-3.02","-3.11","-0.5","-0.84","-1.08","0.04","3.53","5.28","1.73","-5.9","-10.42","-10.27","-1.42","-0.53","-7.01","5.56","8.66","-2.45","-8.92","-4.67","-2.87","-2.91","-1.33","-1.04","-1.76","-0.5","5.01","5.09","1.65","-5.67","-10.65","-9.49","0.23","-0.95","-8.16","8.69","10.34","Walking"
"-6.78","-8.73","-4.56","-3.68","-2.49","-1.18","-0.34","-1.5","-0.65","0.53","5.6","3.41","-4.37","-9.3","-10.92","-2.03","0.08","-5.43","-1.61","13.8","-1.14","-6.32","-8.12","-4.75","-4.75","-1.99","-1.14","-0.61","-1.5","4.21","2.56","5.6","-2.91","-9.19","-9.19","-3.6","1.57","-4.63","-0.04","9.19","Walking"
"-2.79","-8.08","-5.56","-3.6","-2.37","-0.89","-0.57","-1.31","-0.89","5.05","5.67","5.67","-0.65","-8.43","-12.68","-6.21","0.65","-2.45","-6.7","10.23","3.87","-4.99","-8.35","-2.96","-2.26","-1.23","-1.42","-0.8","-1.31","1.5","4.25","4.25","-2.72","-9.04","-10.31","-3.26","-0.89","-5.05","-1.42","9.53","Walking"
"0.61","-6.13","-6.13","-4.33","-3.26","-1.99","-0.99","-1.04","-0.34","3.45","5.48","2.64","-4.63","-9.08","-11.69","-3.91","-0.3","-6.13","4.37","9.85","-3.49","-8.01","-5.01","-2.64","-2.79","-1.33","-1.53","0.23","0.23","3.64","5.09","0.34","-5.75","-11.18","-7.55","-1.69","-3.64","-8.62","11.14","4.63","Walking"
"-2.64","-7.5","-4.25","-3.87","-2.49","-1.5","-0.61","-0.42","1.73","3.26","5.18","-1.57","-8.66","-10.0","-4.94","-0.04","-3.53","-7.78","13.95","6.44","-6.28","-10.46","-3.41","-2.96","-1.53","-0.89","-0.11","-0.72","0.31","4.44","5.24","0.11","-6.09","-8.39","-9.11","-0.53","-1.99","-7.46","13.53","3.91","Walking"
"-5.33","-9.43","-3.49","-4.18","-1.73","-0.65","-0.89","-0.34","0.89","5.75","6.24","-0.46","-6.05","-11.07","-7.78","-0.53","-1.95","-6.63","6.32","9.28","-5.33","-8.35","-3.45","-2.64","-2.45","-1.46","-0.3","-0.61","0.53","6.4","7.25","1.95","-5.43","-8.96","-11.56","-2.98","-0.34","-5.79","7.7","8.66","Walking"
"-3.15","-9.72","-5.13","-3.6","-1.33","-0.46","-0.65","-0.08","0.42","0.42","7.67","6.28","-5.24","-13.02","-11.92","0.84","0.0","-6.89","8.81","9.04","-7.46","-8.54","-7.08","-3.68","-1.88","-0.72","0.65","-0.53","0.61","3.17","6.05","-0.42","-6.7","-12.64","-7.04","1.8","-2.41","-7.4","8.43","11.37","Walking"
"-7.4","-9.62","-6.05","-3.68","-2.34","-0.61","-0.42","-0.99","-0.04","4.79","4.52","1.88","-6.47","-12.34","-10.42","0.89","-0.95","-6.47","3.57","12.98","-5.98","-6.28","-7.01","-2.22","-0.95","-0.95","-0.61","-1.31","0.27","3.38","5.01","2.68","-6.63","-10.69","-7.25","0.19","-2.3","-8.2","11.22","7.86","Walking"
"-4.1","-9.08","-4.14","-2.37","-1.95","-1.61","-0.84","-1.18","2.76","3.83","5.86","-2.14","-9.72","-12.91","-3.57","1.95","-4.21","-3.95","10.69","0.53","-5.82","-6.78","-3.45","-2.79","-1.33","-1.33","-1.92","-0.42","4.86","4.67","4.37","-5.33","-11.8","-10.57","0.72","-0.42","-6.74","5.67","10.42","-5.9","Walking"
"-9.28","-4.75","-2.75","-1.33","-1.18","-0.99","-1.08","0.19","4.99","5.75","-1.23","-7.65","-11.84","-8.05","0.46","-1.38","-5.82","11.56","3.49","-5.13","-8.39","-4.06","-3.17","-1.95","-1.23","-1.31","-0.95","2.41","4.29","6.93","-1.99","-9.08","-12.07","-4.02","0.69","-5.94","-5.41","15.47","0.11","-4.25","Walking"
"-7.25","-3.72","-2.11","-1.14","-1.38","-1.33","-0.76","2.53","3.06","5.6","-1.42","-7.12","-11.41","-6.21","0.72","-3.53","-3.91","12.34","1.18","-7.27","-7.74","-3.57","-2.37","-1.27","-0.34","-0.69","-0.04","1.38","3.68","3.34","-3.26","-8.92","-11.14","-2.41","-0.04","-5.09","-4.59","16.36","-0.53","-5.2","Walking"
"-8.12","-4.21","-3.45","-2.18","-1.14","-0.84","-0.23","3.57","3.21","6.32","-2.11","-6.89","-12.72","-5.82","-0.57","-4.44","-5.13","11.99","2.37","-2.83","-7.78","-4.06","-2.34","-1.38","-0.8","-0.76","0.31","3.49","5.13","1.5","-5.71","-9.77","-8.73","-0.69","-0.72","-5.28","-0.11","15.05","-4.1","-8.66","Walking"
"-8.92","-3.72","-1.76","-1.23","-0.38","-0.08","0.8","3.3","4.99","2.6","-5.43","-12.79","-9.66","1.65","-1.33","-6.89","6.32","11.6","-7.46","-11.07","-4.94","-2.91","-1.84","-1.8","-0.89","-1.12","0.42","3.53","4.94","1.46","-5.48","-9.53","-9.89","-2.75","-0.53","-6.05","6.44","8.24","-3.41","-8.62","Walking"
"-4.25","-3.34","-1.88","-1.5","-0.46","-0.38","0.53","5.48","7.27","1.23","-4.63","-11.84","-10.08","-1.14","-0.15","-7.46","11.41","7.93","-6.13","-9.81","-4.52","-2.64","-1.5","-1.53","-0.53","-0.89","0.19","5.13","6.4","-0.3","-7.04","-11.5","-6.66","1.04","-1.8","-7.89","11.18","8.16","-6.59","-9.66","Walking"
"-4.4","-1.53","-1.53","-0.61","-1.46","-0.89","-0.57","3.11","3.45","4.71","-4.37","-9.49","-10.15","-0.99","0.15","-4.94","-6.02","16.66","1.04","-5.05","-6.78","-3.26","-2.3","-1.76","-1.8","-1.46","-0.34","1.08","7.31","4.71","-2.64","-6.82","-10.5","-4.82","0.95","-1.88","-6.17","4.9","12.72","-5.2","Walking"
"-8.08","-6.97","-3.3","-1.73","-1.08","-0.3","-0.53","0.72","4.75","4.63","3.91","-3.17","-12.03","-9.38","0.72","-1.46","-6.02","-2.14","15.55","-5.98","-5.98","-5.56","-3.76","-2.83","-2.11","-1.53","-0.89","0.0","2.72","6.05","5.05","-1.53","-6.93","-12.49","-5.67","1.46","-2.79","-9.89","14.41","7.5","Walking"
"-3.91","-8.66","-4.59","-2.07","-1.65","-1.88","-1.18","-0.53","3.91","4.48","6.85","-2.3","-8.54","-10.99","-3.91","1.73","-5.82","-2.49","13.18","1.38","-4.44","-6.93","-4.25","-2.91","-2.14","-1.42","-0.84","0.19","4.86","5.83","5.33","-2.53","-7.93","-11.5","-4.02","0.84","-5.05","-6.21","16.82","1.92","Walking"
"-3.3","-5.6","-3.26","-2.11","-2.26","-2.26","-1.46","-0.11","4.6","5.28","6.24","-1.38","-8.12","-11.56","-3.41","1.42","-4.63","-5.86","15.17","2.91","-0.38","-7.78","-3.17","-3.49","-3.36","-2.07","-1.14","-0.04","2.15","9.7","5.41","-1.88","-8.08","-11.07","-4.14","0.53","-5.63","-3.95","13.48","1.38","Walking"
"-1.69","-6.74","-3.68","-2.68","-2.79","-2.64","-1.99","-0.27","2.98","8.81","4.1","-2.11","-10.53","-11.88","-1.8","-0.5","-9.43","14.29","7.31","-3.3","-8.5","-5.6","-2.64","-1.46","-2.14","-1.84","-0.38","5.71","6.74","6.97","-0.95","-9.66","-11.75","-1.99","1.65","-5.09","-0.27","14.48","-2.96","-8.05","Walking"
"-6.63","-3.26","-2.11","-1.38","-1.46","-0.91","0.11","3.72","7.7","2.96","-2.98","-10.04","-13.99","-1.33","1.57","-6.93","9.08","7.67","-6.02","-7.93","-4.94","-2.3","-1.31","-1.38","-2.22","-0.91","2.56","6.74","6.82","-3.06","-9.3","-11.73","-0.8","0.99","-3.87","-7.25","14.75","4.06","-6.93","-6.82","Walking"
"-4.4","-2.11","-1.18","-1.08","-0.61","-1.04","1.08","6.47","6.74","-1.42","-8.24","-12.98","-3.53","2.87","-2.72","-6.43","10.61","11.03","-8.35","-8.85","-6.09","-2.37","-2.14","-1.92","-1.76","-1.14","1.42","3.91","6.66","3.49","-3.98","-12.56","-9.85","0.8","0.04","-7.93","7.7","12.49","-2.87","-7.86","Walking"
"-6.66","-3.02","-1.8","-1.18","-1.04","-0.95","0.31","6.7","5.83","2.07","-5.41","-11.22","-7.16","0.23","-2.22","-9.0","6.13","11.5","0.04","-7.35","-5.01","-2.72","-2.14","-2.98","-2.91","-1.38","5.01","2.91","9.38","1.46","-5.86","-10.08","-6.24","2.18","-1.27","-6.7","7.7","7.7","9.72","-6.43","Walking"
